order_id,customer_id,order_date,status,total_amount,shipping_country
983,c9ec81ff-7a3a-499a-be59-9cf116c53da1,2025-04-03T23:28:46.472079,cancelled,6346.85,France
984,ba8d807c-fa96-40ad-afc6-09fe3177cf4b,2025-03-23T23:28:46.472127,paid,264.48,USA
985,0f2053a6-0b97-4462-82ea-fbfea659ed59,2024-07-09T23:28:46.472174,shipped,687.48,India
986,ff15292d-fef3-4f01-b87a-760e1f5adaaf,2024-10-25T23:28:46.472222,paid,4532.05,India
987,a09e5ecb-6d6f-420d-9495-9fff5fbfd9f3,2025-11-07T23:28:46.472271,paid,10709.73,Japan
988,8e8e3dd1-84fb-4daf-96dd-e17e8823650a,2025-10-14T23:28:46.472319,paid,6280.14,USA
989,50ae45b1-e845-4e1b-8f72-a97180e4829e,2024-08-20T23:28:46.472364,paid,5571.66,Germany
990,de53aefd-d30b-4c67-ad86-e98a67653d7e,2025-10-14T23:28:46.472424,paid,7003.03,Canada
991,e8e33fea-db03-449d-8c18-ec691d433ca2,2025-04-03T23:28:46.472503,shipped,3604.15,UK
992,8154d141-9972-48bb-ad17-cffa6c0eb6bf,2024-04-25T23:28:46.472552,paid,6056.58,UK
993,e0b45fc6-917c-4bcb-938c-48a687b7ecbc,2025-05-17T23:28:46.472599,shipped,3488.52,USA
994,4d9e95de-77bc-44ec-841f-4d2f129651fb,2023-12-21T23:28:46.472645,paid,3824.52,Japan
995,8154d141-9972-48bb-ad17-cffa6c0eb6bf,2025-04-12T23:28:46.472692,paid,6888.46,UK
996,9e8eca8b-a9f5-45cb-96cb-22a51d8e67ee,2024-10-28T23:28:46.472739,shipped,6600.46,Canada
997,5272d376-761f-4741-bc61-d0f015ad55d2,2023-11-16T23:28:46.472787,paid,12926.32,France
998,655ddf4e-3702-4872-a3c3-bad17481d281,2025-07-03T23:28:46.472831,shipped,5095.26,India
999,34149837-aa6a-4563-9cdd-912cd455556d,2024-10-22T23:28:46.472878,shipped,3462.86,India
1000,b1b26d99-bb9b-41c6-a8e9-d14bc9af7aea,2024-08-31T23:28:46.472923,returned,5597.26,India
1001,33ef122c-dc4a-466c-827f-74ae981520ad,2025-09-27T23:28:46.472969,shipped,4927.50,Canada
1002,ff3ffaad-b624-442a-812d-ecb46540aa7f,2024-05-14T23:28:46.473016,paid,6575.60,UK
1003,0d925dd0-eed5-413d-b0fd-5a25479ff7bb,2025-03-05T23:28:46.473084,paid,3844.44,Australia
1004,f9bc77a6-4187-4f5c-a18c-1eb1770268de,2025-07-07T23:28:46.473132,shipped,2747.17,USA
1005,17450b55-da23-47ad-8d7d-a68b04e1c2fe,2025-08-22T23:28:46.473177,shipped,929.33,India
1006,b740a0a9-2053-4f98-b7a6-d0ccd59e3a57,2024-06-11T23:28:46.473225,paid,11120.79,Japan
1007,2593b9a3-286f-4dfc-b08c-81d2dc62e173,2024-05-31T23:28:46.473266,paid,3350.68,France
1008,6c13080b-2974-470b-aa28-afd502b4dcf0,2024-10-27T23:28:46.473308,paid,1225.80,Australia
1009,b3c00ea9-e5b1-45ec-8975-2f819fb9d336,2024-06-25T23:28:46.473349,paid,2458.92,France
1010,eadcbc24-24f2-4b0a-9965-b4ec106f9cdf,2024-03-26T23:28:46.473393,paid,1097.80,UK
1011,1eb06030-8cb3-446e-8fdc-30403f66a73e,2025-04-20T23:28:46.473483,paid,4933.46,Japan
1012,be2dacb7-9933-4995-a2ca-ce4f7e55a0b9,2025-04-04T23:28:46.473531,paid,3722.94,Japan
1013,14ac2258-5573-4cb8-97f4-6109cdecaf3b,2025-06-06T23:28:46.473577,cancelled,2999.20,France
1014,b23d6b29-9f15-4ea1-955b-7ee950aeab99,2024-04-29T23:28:46.473625,paid,859.35,UK
1015,0a38e1b7-02ac-4d6c-bfa5-c5cd06a0c686,2024-08-15T23:28:46.473673,paid,7349.43,Germany
1016,357d757c-6093-4931-87dd-5d60c6cb2b20,2025-10-02T23:28:46.473720,paid,1377.46,Japan
1017,02cbea93-1dfe-42ed-ac0f-db983839a6ac,2024-08-09T23:28:46.473764,paid,6455.89,UK
1018,d6d565e2-195b-4807-b023-5f72415ef7c1,2024-06-22T23:28:46.473806,paid,5618.17,France
1019,886d8b74-8af0-4d25-aa16-6a667105fb62,2025-05-14T23:28:46.473851,paid,1729.94,France
1020,5728ff97-2aa0-4c70-a3e8-0c6e8415d979,2025-08-28T23:28:46.473898,paid,3518.90,USA
1021,5cad46bf-8a61-4e6b-9b6b-eb20247d1eb7,2024-06-18T23:28:46.473945,paid,2508.63,India
1022,6c92baa9-ea3a-4546-9034-c0eb1c5455b5,2025-02-03T23:28:46.473992,cancelled,4723.74,France
1023,a223a78f-39f5-448d-b172-59252eb18721,2025-09-01T23:28:46.474035,paid,3674.37,UK
1024,95b357c9-d44a-42d0-8ab1-d349e7b80e56,2025-04-26T23:28:46.474079,shipped,4940.76,Germany
1025,92361cc2-54e1-40d3-ab69-71a5e3d0fab2,2023-12-15T23:28:46.474126,shipped,5288.72,USA
1026,6159789c-159f-4b70-90a4-c1eb84d71a1e,2024-03-05T23:28:46.474172,returned,9611.73,USA
1027,8fe62118-1cc0-4a7c-94f5-cfd80870fd6d,2025-01-11T23:28:46.474218,paid,2255.20,UK
1028,9ff692f0-b399-4664-95a8-10443b7c7719,2024-09-26T23:28:46.474264,cancelled,5463.79,France
1029,c7784073-1f83-4aed-b5d9-bd6bbceaa352,2024-01-14T23:28:46.474311,paid,9336.55,Canada
1030,828fb8d3-2c0d-4221-9b6a-bd7d069ba851,2024-10-02T23:28:46.474358,paid,9418.57,Germany
1031,2fadc258-89af-4e45-a49b-c647c4e8e387,2025-03-19T23:28:46.474404,paid,7920.77,India
1032,d3cb0ae6-9ecb-4732-81ad-ed50c34a7b04,2024-07-29T23:28:46.474488,paid,2680.00,Germany
1033,0df232d5-d0eb-48b6-8f66-30887ca82406,2025-05-05T23:28:46.474534,paid,13527.37,Australia
1034,17450b55-da23-47ad-8d7d-a68b04e1c2fe,2024-08-21T23:28:46.474579,paid,11526.95,India
1035,4388e90d-a5c0-46c5-8d96-7747c7ef13c7,2025-06-24T23:28:46.474624,paid,7910.12,UK
1036,4d262f60-f58c-483a-ba04-f522173cbb17,2025-11-04T23:28:46.474666,paid,2089.24,Germany
1037,8154d141-9972-48bb-ad17-cffa6c0eb6bf,2025-03-28T23:28:46.474710,paid,2102.28,UK
1038,86573e7c-fb0e-4122-9c22-46cb8e3265a0,2023-12-07T23:28:46.474754,paid,11066.35,Australia
1039,25d61ec1-bb3e-4932-abb8-fb3fee94a4fa,2025-10-21T23:28:46.474799,paid,2780.66,Australia
1040,a230ec0e-cde4-40ee-b948-7c3eab92c6a1,2025-06-24T23:28:46.474843,paid,4482.54,UK
1041,3ce6be94-6d1d-4c47-9e5e-e602e0674253,2024-02-08T23:28:46.474890,shipped,11915.09,Australia
1042,f1396ae2-4283-4c1a-a1a2-1d3f1094c6eb,2025-04-18T23:28:46.474936,cancelled,7563.96,USA
1043,5a35f400-2eca-4787-9d0c-3316e14448ca,2024-10-14T23:28:46.474975,paid,4076.17,Canada
1044,da13009b-2dbb-406c-b20f-e39619673c0a,2024-04-09T23:28:46.475014,returned,10681.58,USA
1045,e0b81d30-f7ee-4ff6-a15c-176fda98df40,2025-05-22T23:28:46.475060,paid,6067.11,India
1046,3fc740ad-f65d-415d-9504-9643fdfaa10f,2023-12-09T23:28:46.475100,paid,4676.81,Japan
1047,9c74add3-cb3a-49a0-bb34-cd357dc366cc,2025-04-24T23:28:46.475144,paid,7227.30,Australia
1048,976d3a46-5469-421d-b28a-802180af2c36,2025-04-17T23:28:46.475284,paid,3702.14,Canada
1049,65f136df-d50c-480e-a0a4-ab0aad7e5647,2025-09-16T23:28:46.475345,paid,1960.35,India
1050,e75ab236-71bd-4cab-8f9f-e735f7fdbe31,2024-12-14T23:28:46.475396,shipped,8913.67,Australia
1051,0b584597-5f3e-4526-b5bc-c8c4fbcd5f54,2025-06-06T23:28:46.475440,returned,1357.56,Germany
1052,cbe6e534-c30a-4fc7-b443-7adbe5efb573,2024-09-11T23:28:46.475519,paid,2181.50,France
1053,c0ca2b00-62d8-4d78-8315-d37b23892149,2025-04-16T23:28:46.475564,paid,5325.96,India
1054,da2767df-1a5c-426c-834e-713f19b9472e,2024-08-28T23:28:46.475609,shipped,5705.62,France
1055,54109ec0-9b19-43f4-aefd-144834adb3b8,2024-03-05T23:28:46.475655,paid,8291.72,Japan
1056,25d61ec1-bb3e-4932-abb8-fb3fee94a4fa,2025-04-20T23:28:46.475699,paid,8400.26,Australia
1057,89f64924-dac1-46aa-ae61-4e24c4aeed10,2025-04-21T23:28:46.475744,pending,7670.86,France
1058,2c8a7f78-56e4-4e34-a473-4a7e954dfe53,2025-09-09T23:28:46.475790,shipped,9185.83,Canada
1059,af2e90c6-11cc-40a4-a7c1-a3568c60d81f,2024-12-12T23:28:46.475835,cancelled,1976.66,USA
1060,c325d984-3144-46c3-b985-c29795fba31f,2024-07-28T23:28:46.475882,paid,1965.18,Japan
1061,48c49485-0510-4e2c-a8f0-beb366d43023,2024-01-22T23:28:46.475930,shipped,6197.64,India
1062,16cce4a2-8e0d-4f50-bb61-a79425b8144d,2023-11-27T23:28:46.475981,shipped,3509.16,UK
1063,0b584597-5f3e-4526-b5bc-c8c4fbcd5f54,2024-02-25T23:28:46.476025,shipped,7636.61,Germany
1064,8bbdf75f-434b-4538-8200-c3cbf7937310,2025-03-03T23:28:46.476066,paid,4775.89,France
1065,b6dd7eb3-540b-4a94-b4be-d2353bc0e575,2024-10-16T23:28:46.476110,cancelled,8540.94,Germany
1066,72bc0425-8d26-44f7-b8dd-0e77a30294df,2024-04-10T23:28:46.476151,paid,6336.70,Japan
1067,0f2053a6-0b97-4462-82ea-fbfea659ed59,2025-06-05T23:28:46.476192,paid,3415.49,India
1068,9cd6dba1-a268-4cd7-b05f-c1dc47601941,2025-09-06T23:28:46.476233,shipped,5850.41,USA
1069,b7fddab2-10e2-49a0-bca1-b0bde63920d2,2024-06-26T23:28:46.476277,paid,649.82,Canada
1070,d6d565e2-195b-4807-b023-5f72415ef7c1,2025-08-27T23:28:46.476321,shipped,4859.43,France
1071,b8745775-6c0a-4900-912a-d85ccb26d30f,2024-08-09T23:28:46.476364,paid,5822.80,India
1072,fc154d36-1814-4b0d-b7db-7f8a5d54142c,2025-09-29T23:28:46.476407,paid,11307.28,France
1073,89f83256-ad42-4136-889f-36c9f83489e3,2023-12-03T23:28:46.476489,shipped,11352.07,Canada
1074,f1396ae2-4283-4c1a-a1a2-1d3f1094c6eb,2024-11-27T23:28:46.476538,shipped,10593.11,USA
1075,74491380-a86e-4dc9-a578-7a4f30d85ee8,2025-10-06T23:28:46.476586,pending,423.26,Australia
1076,e330aa7e-8c97-4567-9389-ef02ed2eacfb,2025-06-27T23:28:46.476629,paid,2275.65,Australia
1077,a8d4e6bc-039e-4e96-b6f7-3069e6f0afd7,2024-07-29T23:28:46.476675,paid,7805.42,Germany
1078,0bd3e7a5-8767-4c2c-97a7-854fab606730,2024-08-22T23:28:46.476720,paid,9216.25,France
1079,9ccecb27-598d-4f06-a9bc-aa5883749d3f,2025-06-01T23:28:46.476764,paid,1266.48,India
1080,342c7873-1596-4d2d-9605-f0668fabcc1b,2025-08-03T23:28:46.476808,paid,5692.71,Australia
1081,5a35f400-2eca-4787-9d0c-3316e14448ca,2024-10-09T23:28:46.476851,paid,10518.08,Canada
1082,69aa53be-c3cc-4942-8c53-e3f92a1efd14,2025-02-07T23:28:46.476898,paid,3841.22,Australia
1083,a26f2cbb-72ac-4a34-8914-d189a324d2bb,2025-04-06T23:28:46.476947,shipped,12778.84,Germany
1084,ac80daad-d94b-4d46-a8d9-141604a1d87c,2023-12-01T23:28:46.476994,pending,8924.17,Canada
1085,c0ca2b00-62d8-4d78-8315-d37b23892149,2023-12-08T23:28:46.477045,paid,2707.80,India
1086,b1b26d99-bb9b-41c6-a8e9-d14bc9af7aea,2025-11-09T23:28:46.477096,pending,1406.00,India
1087,efe45784-9694-4297-aa36-1b33aff2f12d,2025-04-21T23:28:46.477141,cancelled,4651.28,Japan
1088,b7fddab2-10e2-49a0-bca1-b0bde63920d2,2025-03-14T23:28:46.477188,paid,7242.76,Canada
1089,c739bcb9-82af-4b82-964d-9d477431a409,2025-10-16T23:28:46.477238,returned,4425.46,UK
1090,5df73a88-a3f6-46f3-a7f1-21f7a26bc972,2025-05-01T23:28:46.477282,shipped,8406.38,Japan
1091,1eb06030-8cb3-446e-8fdc-30403f66a73e,2025-08-07T23:28:46.477328,shipped,9120.20,Japan
1092,a2bcc35e-eaca-4456-88f2-caced13f9cc7,2025-05-26T23:28:46.477373,pending,1629.78,France
1093,bf314552-2d60-453e-bba5-49d0fbd27c6b,2024-12-14T23:28:46.477419,paid,2962.34,Japan
1094,07625f86-27d4-4804-822c-194b627839ff,2025-04-15T23:28:46.477498,cancelled,4611.73,Australia
1095,139f813c-281a-4256-80a7-e2f7340fb037,2024-09-01T23:28:46.477545,paid,6983.14,Canada
1096,b8d72140-d027-45c1-8320-909a4df171d9,2024-11-13T23:28:46.477591,paid,5041.44,Australia
1097,69079bd7-9494-4bb1-9974-c6a8255be5b0,2024-01-14T23:28:46.477638,paid,5895.57,Canada
1098,dda418c7-eff0-478a-bbc1-32b6b1066b68,2024-08-01T23:28:46.477685,paid,1870.30,India
1099,01bfae04-8084-41f5-9a83-a39b3cc7eea0,2024-02-14T23:28:46.477731,paid,7731.40,Australia
1100,9ef6df27-894b-48f8-8f25-610d2c3143ef,2025-04-04T23:28:46.477779,paid,375.30,USA
1101,d956446f-75ca-4dc2-a53d-8c1a6937a42f,2023-11-15T23:28:46.477828,paid,4036.74,UK
1102,91df2a41-a2c5-4185-8482-66836f50cc2b,2025-08-08T23:28:46.477882,paid,6109.32,Germany
1103,f7e88171-9d39-44ab-8a97-deff6441d182,2023-12-04T23:28:46.477931,paid,1716.08,Canada
1104,ebcdef75-f4c5-41d9-bf0f-bf3ff5c54c46,2023-12-10T23:28:46.477979,paid,2578.18,Japan
1105,0ca29073-8800-42d5-ba7a-5e69df834b2c,2024-12-05T23:28:46.478026,pending,12129.99,India
1106,f1396ae2-4283-4c1a-a1a2-1d3f1094c6eb,2024-06-08T23:28:46.478073,paid,7480.19,USA
1107,4d3829b8-0a13-44a8-b839-5d17652bbc2c,2024-03-22T23:28:46.478118,shipped,1513.31,Australia
1108,a889c82e-887a-496c-85fb-6b6c72b26dd8,2025-10-23T23:28:46.478164,paid,2065.25,Japan
1109,da2767df-1a5c-426c-834e-713f19b9472e,2025-03-16T23:28:46.478208,shipped,7284.91,France
1110,d01ba2ab-b3bb-4f5f-9acf-7fd02e012cf4,2025-08-24T23:28:46.478252,paid,1001.98,Japan
1111,2593b9a3-286f-4dfc-b08c-81d2dc62e173,2025-01-14T23:28:46.478295,paid,1352.27,France
1112,088074cf-5c40-4bc2-9595-69fa1e62cd75,2024-01-26T23:28:46.478338,pending,4819.03,India
1113,d5002f37-a8da-43f1-9dc5-d93bf1f1c32c,2024-12-12T23:28:46.478385,paid,4398.23,India
1114,6d156202-76b0-441d-ad28-0827c529f3e0,2025-10-04T23:28:46.478429,paid,2033.00,Canada
1115,c3dd50ea-3381-4798-a7ed-0d1636e21053,2025-01-22T23:28:46.478535,shipped,1574.24,India
1116,88d4bae9-4739-4a18-8302-e4ede48937a9,2024-12-09T23:28:46.478583,paid,1973.97,Japan
1117,31b838bc-5ca9-47fb-8f40-1d40427c064e,2025-09-19T23:28:46.478629,cancelled,3121.10,Germany
1118,fd73512c-6f1f-41ce-9a6d-b14edb85d63a,2023-12-11T23:28:46.478676,shipped,106.41,Germany
1119,a218bafd-37ca-480c-baf3-902e64e81f56,2024-10-19T23:28:46.478721,paid,8049.20,Japan
1120,ac80daad-d94b-4d46-a8d9-141604a1d87c,2024-02-08T23:28:46.478765,pending,1131.85,Canada
1121,ce22ca14-947f-4853-88be-0bf2b11bd310,2025-04-30T23:28:46.478811,paid,7656.87,Japan
1122,139f813c-281a-4256-80a7-e2f7340fb037,2025-04-18T23:28:46.478858,paid,6377.95,Canada
1123,b7fb1379-a1a6-4fde-8f45-b1b2f007d747,2024-04-30T23:28:46.478905,shipped,5723.30,Canada
1124,9933a71a-c48a-4ab7-8a14-3a8bd0908513,2024-06-12T23:28:46.478952,paid,7121.51,Japan
1125,fd988927-658f-407b-8195-57703a27b695,2025-05-29T23:28:46.478999,shipped,7223.88,India
1126,83203087-0c9a-41fe-9222-af62c9fd2e2b,2025-05-17T23:28:46.479045,paid,13162.25,UK
1127,193649ea-0738-45e3-a026-2f48b0c6579d,2024-04-02T23:28:46.479093,paid,2569.89,UK
1128,3ec64af0-6050-4961-9207-c6b80f054f58,2024-07-09T23:28:46.479144,paid,2161.08,UK
1129,74491380-a86e-4dc9-a578-7a4f30d85ee8,2024-10-23T23:28:46.479191,paid,1650.00,Australia
1130,6341d3df-0898-4915-bf81-29998ab3242c,2024-06-14T23:28:46.479237,paid,5388.92,UK
1131,263048d3-c77e-47f3-b096-244f9e64345a,2025-06-07T23:28:46.479286,shipped,3549.79,UK
1132,4d9e95de-77bc-44ec-841f-4d2f129651fb,2024-10-19T23:28:46.479333,paid,3920.73,Japan
1133,bd270376-c0d5-4812-88c5-e76b5b47ed6e,2025-01-10T23:28:46.479381,paid,92.56,France
1134,dbba1c80-fe89-4966-9def-d9a652b72ae5,2025-05-18T23:28:46.479429,paid,8976.11,UK
1135,4d262f60-f58c-483a-ba04-f522173cbb17,2024-08-06T23:28:46.479497,paid,10871.08,Germany
1136,2a9499b6-12b0-4b8e-b46a-b9094083ed37,2024-12-07T23:28:46.479544,paid,12326.79,Japan
1137,8db9300c-36ed-48b0-b395-f6c909fa64eb,2025-06-08T23:28:46.479589,cancelled,2723.60,UK
1138,80d4b519-e168-4fc0-b2dc-2388ed549b11,2024-06-19T23:28:46.479634,shipped,376.16,Germany
1139,71c4522d-949b-478a-9192-4eea5d1a1ea8,2024-09-25T23:28:46.479679,cancelled,2375.57,UK
1140,ee6eb6d1-3d00-42d2-9925-ac935fcc40ce,2024-10-27T23:28:46.479723,paid,2771.70,Japan
1141,534917bc-103f-48b0-9a57-3557b4214c05,2024-03-21T23:28:46.479769,paid,352.64,Japan
1142,33ef122c-dc4a-466c-827f-74ae981520ad,2025-07-09T23:28:46.479814,paid,6966.81,Canada
1143,f57a6c62-5e4b-4be3-8241-b295c581d7c1,2024-08-24T23:28:46.479861,returned,374.68,India
1144,32f248ac-f2bf-496b-ba27-c5b6afc531c1,2023-11-18T23:28:46.479908,paid,2950.21,France
1145,a14ae6cc-2121-43ff-9b91-add73f50f021,2025-09-15T23:28:46.479952,shipped,8246.14,Canada
1146,62b4fce0-6b15-4b0e-99cc-949b67b952fb,2025-03-06T23:28:46.479998,paid,3958.43,Canada
1147,33ef122c-dc4a-466c-827f-74ae981520ad,2024-11-08T23:28:46.480045,paid,6751.04,Canada
1148,72bc0425-8d26-44f7-b8dd-0e77a30294df,2024-01-02T23:28:46.480091,paid,13762.17,Japan
1149,584ee86e-acdb-46fe-8c20-2fb3a42a2c28,2024-08-04T23:28:46.480137,cancelled,53.42,India
1150,b23d6b29-9f15-4ea1-955b-7ee950aeab99,2025-03-05T23:28:46.480184,paid,3912.92,UK
1151,80d4b519-e168-4fc0-b2dc-2388ed549b11,2025-07-17T23:28:46.480231,shipped,11549.67,Germany
1152,74491380-a86e-4dc9-a578-7a4f30d85ee8,2023-11-21T23:28:46.480277,paid,4056.98,Australia
1153,d480095c-44ea-490f-a00c-c32104de7c70,2025-05-04T23:28:46.480321,shipped,7760.64,Japan
1154,6f138189-e99c-4070-bdeb-2aa88fffa104,2024-09-02T23:28:46.480366,paid,7504.06,USA
1155,75db391f-8f7c-4a34-8486-25e3cc4f9345,2024-05-17T23:28:46.480410,shipped,7201.83,India
1156,25d61ec1-bb3e-4932-abb8-fb3fee94a4fa,2025-01-02T23:28:46.480494,shipped,7076.24,Australia
1157,60e79156-bc3e-4faa-a86b-63b5d31d7c34,2024-02-01T23:28:46.480543,paid,3590.53,India
1158,035f597a-64d0-4c7f-8803-8573e144aaf4,2025-06-20T23:28:46.480591,paid,4629.26,France
1159,5be015b1-fe1f-4b8f-a9b4-fd2e34241130,2024-10-02T23:28:46.480638,shipped,11908.81,UK
1160,a9526671-cd77-484f-9367-c86ea1eb5f72,2024-06-28T23:28:46.480685,pending,413.05,France
1161,06696f97-b51a-45f7-8b45-acafe0b6bf08,2023-12-01T23:28:46.480733,paid,3762.54,Australia
1162,b120a4f7-219c-4621-b679-55e1964f0be9,2025-01-22T23:28:46.480778,shipped,468.13,Japan
1163,87a2c354-8944-49b4-86b5-952099af4cad,2024-10-26T23:28:46.480827,paid,10753.46,Japan
1164,03ee191d-d7c0-4dfb-b4b7-ce0e756a5e09,2024-07-03T23:28:46.480876,paid,14324.07,France
1165,cd99ae43-5af0-40e6-88cb-9b48de7f28be,2024-04-12T23:28:46.480928,shipped,815.67,Japan
1166,ec35b0a0-1806-4e63-99e5-42a8f807f147,2025-09-14T23:28:46.480977,shipped,2234.80,India
1167,95906eec-7fa0-44df-b57b-97125226490f,2024-09-21T23:28:46.481026,paid,3845.44,Australia
1168,4acd292b-e581-4d11-b62e-42b7010f629e,2024-02-01T23:28:46.481075,paid,4346.11,Germany
1169,8c918f39-aad5-46dd-81fe-8ef206ab4db4,2024-10-23T23:28:46.481120,paid,384.08,Germany
1170,e1ce9f24-1acf-4401-b34a-e47284e4bcfb,2025-10-14T23:28:46.481165,paid,5935.90,USA
1171,a8d4e6bc-039e-4e96-b6f7-3069e6f0afd7,2023-12-26T23:28:46.481211,shipped,3033.14,Germany
1172,3b751624-60ab-4a42-b8ea-7af4876c6e2c,2025-02-14T23:28:46.481257,shipped,2321.20,Australia
1173,3ffbd932-9afe-4f1b-9cf9-0a9ce578d356,2024-03-27T23:28:46.481302,shipped,3482.90,France
1174,ce10d58b-e1cb-44bc-877f-afbba731ec48,2025-04-11T23:28:46.481344,paid,5336.78,India
1175,0c99da0b-c6c4-451f-8444-089c4814d157,2024-03-06T23:28:46.481389,paid,1393.16,Germany
1176,409ec63d-7503-4e5c-839d-c43b02e57c5c,2024-07-04T23:28:46.481436,paid,500.40,India
1177,584ee86e-acdb-46fe-8c20-2fb3a42a2c28,2024-08-31T23:28:46.481518,paid,5875.33,India
1178,7667e45b-1d5a-461e-abaa-12f7fd6c2af9,2025-03-13T23:28:46.481560,cancelled,803.32,India
1179,35130164-0c21-40b4-a880-f92632f0c47b,2024-02-27T23:28:46.481602,paid,5539.10,Germany
1180,39f95de3-4efa-478a-86b2-bad11a652bca,2024-12-10T23:28:46.481643,shipped,2739.04,USA
1181,d95150b1-0536-4ec6-b61c-ab2ffe297310,2023-11-29T23:28:46.481682,paid,2186.89,USA
1182,bffd8870-1668-48d3-9352-ff0403686dc5,2024-03-07T23:28:46.481724,paid,4331.68,Germany
1183,815a7ac1-a9f4-4772-9ab8-d975cf4617e0,2023-11-28T23:28:46.481767,shipped,8084.91,France
1184,d6d565e2-195b-4807-b023-5f72415ef7c1,2024-08-08T23:28:46.481810,paid,3501.27,France
1185,35626fa8-6cfe-48bf-b2be-1a0e5a7cc47f,2024-09-16T23:28:46.481853,shipped,5669.93,Japan
1186,eadcbc24-24f2-4b0a-9965-b4ec106f9cdf,2024-12-19T23:28:46.481903,pending,532.32,UK
1187,39f95de3-4efa-478a-86b2-bad11a652bca,2025-09-28T23:28:46.481948,returned,281.76,USA
1188,f7e88171-9d39-44ab-8a97-deff6441d182,2024-08-16T23:28:46.481992,paid,11620.48,Canada
1189,efbdaf64-05d7-4376-9317-793a6ce356c4,2024-02-25T23:28:46.482039,shipped,8906.13,Australia
1190,cebc80e7-c2b5-4e96-ad70-822c176dd1e2,2024-07-14T23:28:46.482082,returned,5337.68,Canada
1191,981db264-5c9e-46b2-8674-c5db5a9d1c9a,2024-10-15T23:28:46.482127,paid,2539.81,Canada
1192,6c13080b-2974-470b-aa28-afd502b4dcf0,2025-06-20T23:28:46.482172,shipped,5261.70,Australia
1193,12a37567-106c-456b-93f0-277a94650f07,2024-06-22T23:28:46.482215,shipped,2162.01,Australia
1194,e2205a3a-5d05-418c-a138-01f74cde3b51,2023-12-25T23:28:46.482258,returned,3294.75,Canada
1195,a9526671-cd77-484f-9367-c86ea1eb5f72,2024-08-14T23:28:46.482306,returned,11969.71,France
1196,7446d724-2c50-4420-bc61-ae3ffb5c38b0,2024-05-09T23:28:46.482350,paid,5542.89,Australia
1197,e75ab236-71bd-4cab-8f9f-e735f7fdbe31,2024-01-08T23:28:46.482397,shipped,1741.90,Australia
1198,c6b1365f-92ae-474a-ad36-d661c23fbf07,2025-10-15T23:28:46.482481,paid,4534.09,Canada
1199,67710555-c64e-4cd0-a1ea-0a1bf95438b2,2024-10-17T23:28:46.482536,shipped,8964.71,Germany
1200,70312504-389b-4ca2-9007-353ccf2dbef4,2025-02-23T23:28:46.482585,shipped,3789.28,Japan
1201,3ffbd932-9afe-4f1b-9cf9-0a9ce578d356,2025-06-27T23:28:46.482625,cancelled,1148.10,France
1202,83db0d3a-b40f-42ce-9eb9-ab7d716e5b65,2023-12-06T23:28:46.482668,paid,7514.98,Germany
1203,409ec63d-7503-4e5c-839d-c43b02e57c5c,2024-04-03T23:28:46.482711,shipped,70.94,India
1204,6d156202-76b0-441d-ad28-0827c529f3e0,2024-11-27T23:28:46.482750,paid,752.32,Canada
1205,37eb4bf5-0a87-420d-8679-bacd737ec08a,2024-01-26T23:28:46.482787,shipped,11079.35,Australia
1206,ff15292d-fef3-4f01-b87a-760e1f5adaaf,2025-03-20T23:28:46.482825,paid,980.77,India
1207,50ae45b1-e845-4e1b-8f72-a97180e4829e,2025-08-16T23:28:46.482854,paid,7146.57,Germany
1208,37fc2838-2485-4d91-8c50-63348358e1f8,2024-03-17T23:28:46.482883,cancelled,5206.26,USA
1209,975a2154-333e-48a9-896d-9b2a0bd4cd59,2024-11-02T23:28:46.482914,paid,3717.32,India
1210,2de07d19-c208-49e0-924e-be2789483671,2024-10-20T23:28:46.482944,paid,168.76,Canada
1211,fd988927-658f-407b-8195-57703a27b695,2025-09-11T23:28:46.482976,paid,6604.55,India
1212,88d4bae9-4739-4a18-8302-e4ede48937a9,2024-10-12T23:28:46.483006,returned,5052.34,Japan
1213,d1b0ea63-69ee-4ec2-a6a8-1e1b42360e51,2024-11-05T23:28:46.483039,shipped,9690.98,UK
1214,495108f5-f0b9-49c7-8628-10573eb416bb,2024-01-04T23:28:46.483070,paid,3202.42,Canada
1215,b8d72140-d027-45c1-8320-909a4df171d9,2024-10-05T23:28:46.483102,pending,6567.03,Australia
1216,7667e45b-1d5a-461e-abaa-12f7fd6c2af9,2025-06-18T23:28:46.483133,shipped,6766.01,India
1217,ac79849a-2e8e-4bc8-bb7f-8bad362b0279,2025-04-03T23:28:46.483163,paid,5005.75,Germany
1218,33958b5c-e242-4461-b3c2-56f5cead3301,2024-03-08T23:28:46.483192,paid,935.88,Australia
1219,b1b26d99-bb9b-41c6-a8e9-d14bc9af7aea,2024-12-21T23:28:46.483222,paid,5447.15,India
1220,758d6717-147d-403b-8ed3-b16af50befd6,2023-11-21T23:28:46.483259,paid,11707.41,UK
1221,c9ec81ff-7a3a-499a-be59-9cf116c53da1,2025-01-19T23:28:46.483301,shipped,15393.21,France
1222,b8cc847c-19af-4cd3-b351-04e958ebb5f7,2024-12-07T23:28:46.483331,paid,10094.51,UK
1223,e07e7a7d-1a8b-4977-9ef5-14571c0c33ee,2025-03-28T23:28:46.483360,shipped,7307.33,India
1224,a230ec0e-cde4-40ee-b948-7c3eab92c6a1,2025-05-14T23:28:46.483389,shipped,450.57,UK
